"Year","est","lwr","upr","log_est","se","type","effort","replicate"
2010,12009.7862336207,2150.84111235336,67059.7956068684,9.39347711588321,0.877497173307338,"index",0.7,2
2011,6651.41536804928,1079.42806869007,40985.8958476138,8.8025849483039,0.927771300302584,"index",0.7,2
2012,20244.5308938795,3619.77034839806,113222.937276841,9.91563995674211,0.878319248303788,"index",0.7,2
2013,140341.182457426,17632.0327358065,1117037.82477397,11.8518317544329,1.05836597112547,"index",0.7,2
2014,36320.7345856331,6240.76674625126,211383.603085698,10.5001440578861,0.898631679950354,"index",0.7,2
2015,17129.6445350309,2522.3052785419,116331.962032025,9.74856584008306,0.977383921227069,"index",0.7,2
2016,33257.1443680029,4600.00490481385,240442.711345097,10.4120248912137,1.00931050676295,"index",0.7,2
2017,30052.961240063,5260.32467491442,171696.7174296,10.3107164788707,0.889183915378925,"index",0.7,2
2018,16353.7882008442,2771.65248582838,96493.4781274126,9.70221484372967,0.905636976568297,"index",0.7,2
2019,4921.78419086341,561.333491079432,43154.3102387333,8.5014263841676,1.10773014919588,"index",0.7,2
2021,9291.87105447513,709.517398764513,121686.751929319,9.13689521674657,1.31242727834065,"index",0.7,2
2022,2026.44723703445,42.6638803952426,96252.1075542504,7.61403940923025,1.96977432738571,"index",0.7,2
2023,2667.34833560853,114.047958283659,62383.8186193374,7.88884012518034,1.60830561347822,"index",0.7,2
2024,953.848544586568,90.2052793177282,10086.1840115283,6.86050490054985,1.20329606297644,"index",0.7,2
2003,603580.182599927,28777.0768271107,12659695.7368563,13.3106341733288,1.55273249490512,"index",0.8,6
2004,350562.729727918,17199.662450396,7145153.44872132,12.7672949415628,1.5381149489021,"index",0.8,6
2005,48095.2728450152,2146.42862548152,1077676.30499129,10.7809391736139,1.58644677280268,"index",0.8,6
2006,59446.7856438281,3546.27700154693,996515.591377015,10.9928368324289,1.4383852226161,"index",0.8,6
2007,12656.6097939731,705.99880795433,226898.076416097,9.44593487105065,1.47263997949744,"index",0.8,6
2008,47377.5427197927,3063.01989725896,732816.510978091,10.76590361313,1.39734557977476,"index",0.8,6
2009,9537.9287622762,488.734004888085,186138.23504073,9.16303162999784,1.51595298140274,"index",0.8,6
2010,76160.8857331811,4801.40375958923,1208080.13783013,11.2406032992976,1.41019922664086,"index",0.8,6
2011,77166.4090892334,4471.24080923255,1331767.83487736,11.2537195258982,1.4532401173284,"index",0.8,6
2012,432398.277937616,19529.3997423349,9573682.40858496,12.9771023821713,1.58034847495389,"index",0.8,6
2013,3798246.22219748,185164.41626501,77912779.655189,15.1500499976889,1.5413806455542,"index",0.8,6
2014,157343.481695941,8810.16205214776,2810047.20295304,11.9661864761241,1.47070323025609,"index",0.8,6
2015,87588.050725168,5490.41302739674,1397284.06434153,11.3803998603732,1.41310815804222,"index",0.8,6
2016,114869.268230454,7353.67774082392,1794333.29129292,11.6515499627044,1.4023697090465,"index",0.8,6
2017,166588.664370725,9376.85485492459,2959604.63568946,12.0232829654079,1.46802865034408,"index",0.8,6
2018,199140.74380961,12405.9768221239,3196607.28160666,12.2017671090441,1.41626759149034,"index",0.8,6
2019,61570.0252230398,2793.40527322121,1357077.70093607,11.0279304275696,1.57804622602929,"index",0.8,6
2021,44675.8044822969,2050.85151715606,973218.923673322,10.7071873473036,1.57205796203226,"index",0.8,6
2022,3844.5692809293,84.3771507347095,175174.354990219,8.25441685510042,1.94856652783836,"index",0.8,6
2023,4996.60640594986,127.874094144254,195239.510731666,8.51651424217233,1.87017115148762,"index",0.8,6
2024,30086.3136269422,1973.4703595025,458677.407187872,10.3118256505517,1.38996267089814,"index",0.8,6
