"Year","est","lwr","upr","log_est","se","type","effort","replicate"
2015,241045.174485551,81559.0403697339,712401.419626455,12.3927396409051,0.552896477065982,"index",0.1,2
2016,35959.9284041969,6756.74479266805,191381.573600081,10.4901604975991,0.853007502828137,"index",0.1,2
2017,55604.7299071767,15232.4379264757,202980.376678641,10.9260235468934,0.660645323109967,"index",0.1,2
2018,312302.509487282,113108.541389402,862294.361097582,12.6517275787409,0.518185235450747,"index",0.1,2
2019,197757.18858045,42714.7259895765,915560.260056145,12.1947952368299,0.781900197251244,"index",0.1,2
2021,120131.579607814,40199.9668788999,358995.231576754,11.6963429177825,0.558541624090401,"index",0.1,2
2022,236737.652127165,69933.504830194,801400.073838215,12.3747078539423,0.622158225863814,"index",0.1,2
2023,73043.1590386557,20104.6045363643,265377.171318943,11.1988057651366,0.658227205239276,"index",0.1,2
2024,73303.0937597654,24093.175749884,223023.465670723,11.2023580938021,0.567701338955065,"index",0.1,2
2003,944719.001359414,333719.639005879,2674382.58709673,13.7586428091989,0.530921130244748,"index",0.1,3
2004,1238174.57110192,372519.402103576,4115426.6324554,14.0291487328688,0.612819592968801,"index",0.1,3
2005,593476.137276098,235161.575438576,1497752.87420693,13.2937522854436,0.472316930728939,"index",0.1,3
2006,987443.877281411,339862.055264757,2868944.60760255,13.8028749410096,0.544183390596149,"index",0.1,3
2007,436755.544656579,153515.093781653,1242584.04231951,12.9871289231798,0.533466308272401,"index",0.1,3
2008,451351.680094709,161919.429422707,1258146.35001269,13.020002093096,0.52304428036916,"index",0.1,3
2009,267541.861069002,95025.4243419489,753257.856199507,12.4970313230525,0.528138053447818,"index",0.1,3
2010,377823.236277425,127764.322038048,1117294.68441617,12.8421817363335,0.553193391928063,"index",0.1,3
2011,860541.744267423,337321.937355607,2195327.40571849,13.6653174050985,0.477827325112877,"index",0.1,3
2012,233195.705570873,84945.390621514,640178.786615935,12.3596333180697,0.51524898432176,"index",0.1,3
2013,150607.235785133,44383.9176067389,511053.117748998,11.9224306395758,0.623377869426866,"index",0.1,3
2014,1033030.79814647,335803.620157402,3177906.86538439,13.8480075619327,0.573340003456187,"index",0.1,3
2015,292676.310463648,99671.4793802882,859417.591062204,12.5868225348766,0.549595652133345,"index",0.1,3
2016,389318.37510921,127605.709442246,1187790.09074257,12.8721527328679,0.569118793982682,"index",0.1,3
2017,179512.318133756,50845.499035437,633776.302191383,12.0979991092565,0.643609901095948,"index",0.1,3
2018,252237.111367733,83243.3465918614,764308.055310193,12.4381248422335,0.565623331422229,"index",0.1,3
2019,716426.148493513,162244.752557997,3163531.75158483,13.4820304483539,0.75775328920975,"index",0.1,3
2021,104102.505584657,24476.4009802375,442766.552065956,11.5531313233303,0.738618988773519,"index",0.1,3
2022,181635.656976529,44519.6166274883,741055.61513135,12.1097580748651,0.717397305178058,"index",0.1,3
2023,273978.361448112,80146.2733341322,936589.306265653,12.5208044094346,0.627152212140977,"index",0.1,3
2024,34618.4652109159,8305.48137230019,144294.843349638,10.4521424953072,0.728315175407935,"index",0.1,3
2003,407402.872755501,155988.145104737,1064036.63315562,12.9175578341871,0.489816420778122,"index",0.1,4
2004,317914.458632842,108388.886951054,932472.007517284,12.6695376275659,0.549018651476857,"index",0.1,4
2005,677495.82724996,301376.799225984,1523012.37892214,13.4261586726764,0.413294373541069,"index",0.1,4
2006,927923.911426389,353556.900582001,2435372.59201972,13.7407050164094,0.49230766952762,"index",0.1,4
2007,373836.521703524,163528.731945939,854612.784532506,12.8315738730926,0.421859735779702,"index",0.1,4
2008,278968.211064623,114208.248732322,681415.428818946,12.5388531154755,0.455658531658573,"index",0.1,4
2009,199084.574949392,71851.1255581185,551622.089075287,12.2014850131655,0.519975603853928,"index",0.1,4
2010,222224.107310391,89280.2064632151,553129.924607051,12.3114416440488,0.465266995257723,"index",0.1,4
2011,324132.515329039,144543.825906645,726851.436472869,12.6889077090867,0.412032915622277,"index",0.1,4
2012,490058.731012443,184480.911930479,1301801.67329197,13.1022805221133,0.49846795710558,"index",0.1,4
2013,119908.274656599,38614.4471155334,372347.538425291,11.6944823516168,0.578123168344687,"index",0.1,4
2014,162107.32061839,47668.2257346008,551285.116932696,11.9960138678292,0.624497975333202,"index",0.1,4
2015,724394.907948115,274984.700249836,1908280.65046674,13.4930919756295,0.494203589261828,"index",0.1,4
2016,173369.142850194,50454.9691351329,595716.541062784,12.0631783739185,0.629777825759562,"index",0.1,4
2017,98739.4866439091,24696.1562653864,394777.475406867,11.5002402127302,0.70707284926709,"index",0.1,4
2018,119532.065122206,39284.9652465765,363699.305897297,11.6913399417428,0.567736340850726,"index",0.1,4
2019,171214.312016905,41212.9130515664,711290.187197967,12.0506713374252,0.726627855841454,"index",0.1,4
2021,41667.0147360362,12277.3351036969,141410.175933886,10.6374650812463,0.623457840977545,"index",0.1,4
2022,133452.062419836,37717.5825360987,472179.067867427,11.8014976093392,0.644713869399624,"index",0.1,4
2023,47118.4422452754,13746.9868622536,161500.670791897,10.7604197584682,0.628503802312109,"index",0.1,4
2024,68836.5866450237,16542.9613399951,286434.548419205,11.1394906652063,0.727449423963275,"index",0.1,4
2003,617276.928365085,212818.651157818,1790401.37797546,13.3330730326067,0.543314755770571,"index",0.1,5
2004,339123.724921246,126145.457552422,911684.836187371,12.7341202900463,0.504565059730783,"index",0.1,5
2005,411910.693897313,183453.381122023,924869.406653839,12.9285618424501,0.412684104637396,"index",0.1,5
2006,546655.291973263,218755.923046578,1366052.19223593,13.2115737035498,0.46728502673333,"index",0.1,5
2007,318017.364583016,131060.557152405,771666.520986331,12.6698612658785,0.452276934250557,"index",0.1,5
2008,362425.245861813,148210.036558557,886256.166505291,12.8005735136987,0.456226649129138,"index",0.1,5
2009,336992.248406835,134527.677052938,844166.627820427,12.7278152073098,0.468523901639588,"index",0.1,5
2010,197058.409127596,83762.7313880801,463595.395761236,12.1912554568082,0.436493736032065,"index",0.1,5
2011,383790.789654749,159106.912487511,925763.487713819,12.8578528644949,0.449253767221969,"index",0.1,5
2012,303218.215196924,128647.698941777,714674.936151162,12.6222080074528,0.437444301453924,"index",0.1,5
2013,56249.0855698139,16228.2711778618,194965.908121898,10.9375450633979,0.634213148059973,"index",0.1,5
2014,317308.217071431,110671.547690469,909759.615024529,12.6676288740889,0.537411308831476,"index",0.1,5
2015,342907.863509453,115656.689466827,1016679.65250159,12.7452170705574,0.554518129313439,"index",0.1,5
2016,85188.3072010226,26139.9615246201,277622.737774143,11.3526194639746,0.602765641620407,"index",0.1,5
2017,59811.588042054,21740.6110353499,164550.39181261,10.9989547011333,0.516344913648352,"index",0.1,5
2018,404476.587948746,158404.684884919,1032806.00771067,12.9103491348161,0.478294911534992,"index",0.1,5
2019,170389.770074704,44484.5865597747,652645.691268791,12.0458438568023,0.685189028310723,"index",0.1,5
2021,94349.5451370858,21217.2694799432,419556.186341033,11.4547617297685,0.761335929829857,"index",0.1,5
2022,51871.3598182482,11743.9823292337,229107.801252093,10.8565220828925,0.757884251149253,"index",0.1,5
2023,214689.106403559,71093.6664549048,648319.52980783,12.276946243891,0.563884193884008,"index",0.1,5
2024,83711.4533271386,25882.9420127235,270742.306446343,11.3351310849553,0.598884302493456,"index",0.1,5
2003,460485.73556855,160490.786749375,1321241.65478262,13.0400371582337,0.537788117574592,"index",0.1,6
2004,228966.389546664,76900.0021898122,681737.399859009,12.3413305012259,0.55667824810166,"index",0.1,6
2005,406145.837086777,177137.133153129,931224.515417222,12.9144675787326,0.423369056839425,"index",0.1,6
2006,658335.913140452,275160.187260095,1575104.95557555,13.3974705863359,0.445090770558768,"index",0.1,6
2007,305030.935920011,128032.955253663,726718.145995274,12.6281684796919,0.442929315975418,"index",0.1,6
2008,337306.016751895,152232.662352089,747378.040816798,12.7287458588743,0.405915905720083,"index",0.1,6
2009,167564.961676188,65433.1229867737,429110.137188742,12.0291263859629,0.479775402231224,"index",0.1,6
2010,127525.869764119,53186.1564770677,305772.188409726,11.7560745231099,0.446192432685996,"index",0.1,6
2011,81917.8615478409,31339.2855966282,214125.36734064,11.3134723357803,0.490235852784369,"index",0.1,6
2012,218049.800219659,84711.8214092851,561264.231896468,12.2924787570571,0.482390659020811,"index",0.1,6
2013,70754.4129221184,21160.8659549701,236577.603138109,11.1669701870178,0.615858958254438,"index",0.1,6
2014,490023.401849041,188748.939643787,1272181.63351208,13.102208427822,0.486761688496861,"index",0.1,6
2015,329961.345973496,129587.335532017,840163.04054451,12.7067307931684,0.476855933106656,"index",0.1,6
2016,239414.79157976,80463.268969228,712367.806596336,12.3859528562448,0.556335112107041,"index",0.1,6
2017,25520.5737783729,8115.22981062635,80256.468538271,10.1472402206845,0.584573201821599,"index",0.1,6
2018,224934.034299157,70337.8951905805,719318.080943514,12.323562457308,0.593121345219251,"index",0.1,6
2019,59526.3329067067,7415.90001412482,477809.072745197,10.9941740634892,1.0626687302505,"index",0.1,6
2021,21032.8259719384,6546.68492798896,67573.0958846892,9.95383963779237,0.595483164157286,"index",0.1,6
2022,80435.2943574029,23060.4819330703,280559.469534931,11.2952083433863,0.637426330557027,"index",0.1,6
2023,41744.403583875,12051.8821161583,144591.128072609,10.6393206753988,0.633860910845259,"index",0.1,6
2024,90504.9125096938,35218.9218990189,232577.794739807,11.4131594100899,0.481549990933199,"index",0.1,6
2003,1923982.8473701,640947.641335379,5775370.33955229,14.4699079950797,0.560829155008798,"index",0.1,7
2004,887854.566270484,308457.653626752,2555571.96126899,13.696563231839,0.539409597657829,"index",0.1,7
2005,967509.191032299,402244.714965686,2327125.75182455,13.7824802036159,0.447796125057007,"index",0.1,7
2006,823262.423783137,368200.887776245,1840737.0566286,13.6210302912673,0.410541386837215,"index",0.1,7
2007,702666.536659786,268886.943517062,1836237.39882382,13.462637714956,0.490106673702389,"index",0.1,7
2008,1195837.47800717,490673.675222052,2914416.13035264,13.9943573163052,0.454509751245689,"index",0.1,7
2009,469818.343879605,174487.568341293,1265014.34081558,13.0601013965911,0.505362663760336,"index",0.1,7
2010,394334.505755946,153113.712804524,1015583.12173063,12.8849548274645,0.482671462159174,"index",0.1,7
2011,1251908.15894985,431151.708687768,3635087.15578394,14.0401794724802,0.543869265671324,"index",0.1,7
2012,401133.612014923,140435.899378036,1145776.65255658,12.9020498478356,0.535491174658662,"index",0.1,7
2013,58818.4997338114,16483.494985618,209883.638994942,10.9822117057271,0.649040931574444,"index",0.1,7
2014,597495.281136942,233645.420363283,1527958.94918819,13.3005016650779,0.479060699564671,"index",0.1,7
2015,211108.675434654,81608.9653528219,546102.657362425,12.2601283293191,0.484924178392633,"index",0.1,7
2016,613947.684987341,210516.286050544,1790511.16173889,13.3276649998956,0.54610529112545,"index",0.1,7
2017,128424.689170553,39647.5745425382,415987.635532603,11.7630979350137,0.599660448243594,"index",0.1,7
2018,896468.212986562,315076.279969653,2550668.86333914,13.7062181146074,0.533503715236298,"index",0.1,7
2019,175906.158545177,27445.4630772403,1127435.03460071,12.0777059417397,0.947848941426233,"index",0.1,7
2021,116457.98199731,36779.4805371715,368750.764632977,11.66528581738,0.588067154257151,"index",0.1,7
2022,110081.560487111,34868.6535882646,347531.341541558,11.6089768290034,0.586558381414787,"index",0.1,7
2023,253422.079228429,76945.9467075491,834647.606384699,12.442811674993,0.608150568521232,"index",0.1,7
2024,92665.528531558,29560.9833549879,290480.870508121,11.4367518218957,0.582939885626567,"index",0.1,7
2003,696657.916872896,308301.08253225,1574215.20922138,13.4540497756814,0.415935015616958,"index",0.1,8
2004,1598369.81471288,632048.56250073,4042072.423165,14.284494802009,0.47336241877414,"index",0.1,8
2005,625073.317651994,279390.338752437,1398461.57238342,13.3456242300817,0.410854020675262,"index",0.1,8
2006,508735.172113548,228374.873738484,1133274.73862895,13.1396828695914,0.408649921681339,"index",0.1,8
2007,437588.449590648,179253.157948479,1068230.28060785,12.989034134839,0.45535518305814,"index",0.1,8
2008,746806.978887678,294878.915781655,1891354.83707593,13.5235620356618,0.474111742310968,"index",0.1,8
2009,212548.607471893,87501.578289399,516298.236230946,12.2669259822336,0.452821520935079,"index",0.1,8
2010,273743.192752255,118537.867335974,632163.689648704,12.5199456931452,0.427027208488982,"index",0.1,8
2011,441053.372808107,196018.84987544,992394.750754938,12.9969211738816,0.413760188379008,"index",0.1,8
2012,521954.251031257,176522.043561324,1543355.34912927,13.1653352213214,0.553139848291698,"index",0.1,8
2013,122606.888635456,44193.7787594687,340148.53589876,11.7167384887969,0.52062139444124,"index",0.1,8
2014,1015304.25958583,361816.783583894,2849073.85810674,13.8306988886768,0.526441126891809,"index",0.1,8
2015,258144.653560935,85397.9560391548,780330.879717328,12.4612753795023,0.564397071938764,"index",0.1,8
2016,331424.475440007,127389.529295077,862254.406060738,12.7111552359246,0.487840803382493,"index",0.1,8
2017,113462.135927461,38788.0876619858,331897.163928461,11.639224456082,0.547640673552224,"index",0.1,8
2018,155703.558754273,43100.5838817603,562488.858045493,11.955709214043,0.655327037146438,"index",0.1,8
2019,94697.3750947816,16545.8420962325,541984.674922268,11.4584415606779,0.890093623175621,"index",0.1,8
2021,142461.19960069,48884.2572474555,415168.288001839,11.866824958111,0.545731595375197,"index",0.1,8
2022,712552.606417721,222794.902611372,2278917.56481673,13.4766090219681,0.593175243590732,"index",0.1,8
2023,85772.5071203571,30422.3651145178,241826.135148215,11.3594538042948,0.528846703822358,"index",0.1,8
2024,176555.961816476,56166.1195856242,554996.640019253,12.0813931692173,0.584359803806476,"index",0.1,8
2003,82382.7848178234,24947.0832530459,272052.775288315,11.3191317719565,0.609510986282988,"index",0.1,9
2004,335814.184924252,135834.356569711,830210.924866162,12.724313264914,0.46180532706641,"index",0.1,9
2005,464089.192975719,215633.576081838,998818.37954175,13.0478320389761,0.391076675853282,"index",0.1,9
2006,306755.586216177,126759.490824445,742342.755266762,12.633806573381,0.450906130624056,"index",0.1,9
2007,189150.066201451,66841.7903217241,535260.162419459,12.1502959800556,0.530730268885366,"index",0.1,9
2008,203810.22684563,82427.5325254098,503940.94417496,12.2249445793048,0.46188082728451,"index",0.1,9
2009,132391.171823319,54109.2639795422,323926.460788273,11.7935162421904,0.456516324281411,"index",0.1,9
2010,102650.548510909,41715.9789574792,252592.300910184,11.539085765939,0.459419790477719,"index",0.1,9
2011,276636.930733371,108456.054320861,705612.903998668,12.5304612060514,0.477743914083102,"index",0.1,9
2012,168665.610201203,61081.2862113822,465741.470572421,12.0356733959526,0.518230226186762,"index",0.1,9
2013,105705.784924029,35905.7746561004,311195.429521437,11.5684149000109,0.550908839681152,"index",0.1,9
2014,207302.696979989,63938.1704113796,672124.458655584,12.241935308373,0.600145466750761,"index",0.1,9
2015,25512.8638013403,7280.61569255376,89402.63390244,10.1469380667456,0.639791019564196,"index",0.1,9
2016,112616.357594149,39964.6783114534,317341.325731091,11.6317422558433,0.528576526530127,"index",0.1,9
2017,29981.5319703279,6933.76833560105,129639.78832008,10.3083368700951,0.747043397674402,"index",0.1,9
2018,128416.975546325,43853.9136084038,376042.142001783,11.763037869804,0.548182841396299,"index",0.1,9
2019,96477.2460880866,25671.655908836,362573.378429302,11.4770624676905,0.675481640886102,"index",0.1,9
2021,133488.835668261,39059.5366593954,456207.901375137,11.8017731253723,0.62701702326386,"index",0.1,9
2022,198854.561886889,62868.8709315467,628978.001311366,12.2003289917199,0.587522310800798,"index",0.1,9
2023,72169.4579821936,26816.9592633333,194221.522816909,11.1867722157457,0.505102363543924,"index",0.1,9
2024,33856.3802068251,10392.0932585274,110300.63454911,10.4298827452714,0.60260403875187,"index",0.1,9
2003,578632.337380702,275001.947394191,1217501.85784222,13.2684225589716,0.379542229746184,"index",0.2,1
2004,318077.240454172,153980.448292753,657051.801164961,12.6700495267782,0.370143848714974,"index",0.2,1
2005,757171.936862484,414571.157509391,1382897.31831887,13.5373456359064,0.307324895316243,"index",0.2,1
2006,482196.08832044,258790.60986743,898460.217357356,13.0861061325446,0.317521944208656,"index",0.2,1
2007,432565.229147203,223088.967223418,838735.683776706,12.9774884128195,0.337844210915782,"index",0.2,1
2008,383212.828606976,216954.561904572,676879.392255199,12.8563458020941,0.290261753853314,"index",0.2,1
2009,205632.986438046,108955.047208822,388095.147445413,12.2338482395678,0.324065941700761,"index",0.2,1
2010,148708.285228535,78659.880694741,281136.379820239,11.9097418486401,0.324931133632896,"index",0.2,1
2011,181906.713723324,91024.4861484701,363529.132629722,12.1112492726944,0.353254167064915,"index",0.2,1
2012,180748.186340698,89147.905091244,366468.587590629,12.1048601058943,0.360622943661423,"index",0.2,1
2013,171458.946133648,81087.621789345,362548.186277234,12.052099135787,0.382054742956332,"index",0.2,1
2014,309120.640410783,151293.314913303,631591.490891254,12.6414869017264,0.364553222853077,"index",0.2,1
2015,128353.935336623,61096.2230273797,269652.228894983,11.762546846808,0.378752633038333,"index",0.2,1
2016,332089.100330153,142477.80839479,774037.527672439,12.713158586381,0.43175132658314,"index",0.2,1
2017,44799.5455495918,17337.2674690842,115762.145622361,10.7099532743693,0.484365850263332,"index",0.2,1
2018,166782.462818913,65156.1290233034,426919.007020714,12.024445624404,0.479551654071653,"index",0.2,1
2019,49299.3421291925,13975.063942695,173911.557352237,10.8056660157063,0.643193524029677,"index",0.2,1
2021,73623.1188132066,30197.0564676274,179499.734670974,11.2067143697033,0.454709701851546,"index",0.2,1
2022,103634.261471266,46576.5822669002,230589.271002118,11.5486232633174,0.408053465411737,"index",0.2,1
2023,95980.0557203243,45269.2020293923,203497.536583377,11.4718956959531,0.383432291881337,"index",0.2,1
2024,57350.4483398905,22833.4789411794,144046.114622276,10.9569359401362,0.469882525828402,"index",0.2,1
2003,316264.981969072,162915.725856802,613958.770977182,12.664335691717,0.338448752193658,"index",0.2,10
2004,529535.296662515,251754.140128232,1113815.36871104,13.1797551021655,0.379367606848763,"index",0.2,10
2005,433005.34872491,252674.037583015,742037.582562398,12.9785053596218,0.274826382447595,"index",0.2,10
2006,576353.915867096,310946.426502461,1068299.25679402,13.264477188258,0.314853374272702,"index",0.2,10
2007,247334.55101621,138585.72318872,441419.063369795,12.4184971567154,0.29554257534759,"index",0.2,10
2008,453340.549806315,261799.265025837,785019.981161554,13.0243988876078,0.280140638742715,"index",0.2,10
2009,256362.171919059,134960.32861193,486969.495903018,12.4543464577271,0.327358212032114,"index",0.2,10
2010,402618.565859699,219866.21358659,737274.30390791,12.905744906027,0.308664031842084,"index",0.2,10
2011,212561.646233966,111141.125368544,406532.265170692,12.2669873252003,0.330838351035116,"index",0.2,10
2012,216574.342075605,103034.49438003,455230.512147511,12.2856891488943,0.379022291590146,"index",0.2,10
2013,113488.472584991,46227.6071689644,278613.456296764,11.6394565476179,0.458234997341326,"index",0.2,10
2014,277262.559857786,143779.695329772,534668.869081782,12.5327202057475,0.335048346497474,"index",0.2,10
2015,113235.855507364,59377.1048111839,215947.864303238,11.6372281393629,0.329375516231356,"index",0.2,10
2016,170926.669355464,69682.5414522853,419271.824592645,12.0489899093306,0.457806792548813,"index",0.2,10
2017,111449.50910549,51092.530452558,243107.807928758,11.6213269341878,0.397932487499442,"index",0.2,10
2018,109287.973130266,47432.7490161389,251806.216562695,11.6017416327056,0.425861629427612,"index",0.2,10
2019,178008.965653737,60952.7445537561,519864.890171883,12.089589196847,0.546813636276501,"index",0.2,10
2021,137387.772995231,62910.0409559453,300037.957085534,11.8305626664208,0.398528548990578,"index",0.2,10
2022,150909.036418146,66838.662574969,340724.012050801,11.9244325264497,0.415515570549036,"index",0.2,10
2023,96838.0850275077,47140.2224747594,198930.217540147,11.4807956362541,0.367309678140073,"index",0.2,10
2024,63814.1691446654,27135.0145048129,150073.558387141,11.0637305315822,0.436309196131965,"index",0.2,10
2003,380434.192193266,191752.551813061,754775.742076383,12.8490684904543,0.349551047211187,"index",0.2,2
2004,478680.308513746,239376.313768781,957216.000828474,13.0787882391966,0.353575941921271,"index",0.2,2
2005,672297.047280861,371165.153274575,1217741.79444104,13.4184555564809,0.303093914763652,"index",0.2,2
2006,536312.432213962,287639.071505967,999972.025501719,13.1924721661567,0.317868298515818,"index",0.2,2
2007,159935.774437069,82238.8620742424,311038.495665137,11.9825276038612,0.339365603225556,"index",0.2,2
2008,293103.894813329,155747.876699168,551595.918836701,12.5882824149537,0.322602158067415,"index",0.2,2
2009,137251.20317558,61398.9756352297,306811.189897694,11.8295681256399,0.41042575345994,"index",0.2,2
2010,252511.884319381,128912.658269388,494615.909550795,12.4392135932014,0.343028347537887,"index",0.2,2
2011,150636.216129355,77739.9078469519,291887.014510522,11.9226230443841,0.337505704491035,"index",0.2,2
2012,382888.137578602,193230.36126833,758697.157817908,12.855498156517,0.348914482141139,"index",0.2,2
2013,96829.8383317422,38102.8571182777,246071.247682203,11.480710472995,0.47585870560251,"index",0.2,2
2014,177417.275133974,77931.4576921815,403904.795933542,12.0862597236767,0.419739729074214,"index",0.2,2
2015,219022.811234549,94752.7356404889,506275.534071087,12.2969311642626,0.427510493125843,"index",0.2,2
2016,124131.643719657,46093.408698423,334292.15602948,11.7290979243433,0.50545453474529,"index",0.2,2
2017,77004.7332534178,31623.2559923357,187511.651073095,11.2516221697702,0.454076757924323,"index",0.2,2
2018,271536.517462498,122807.140233015,600389.197043118,12.5118519119358,0.404844925707737,"index",0.2,2
2019,186089.325353428,67936.5025608695,509729.463618868,12.1339820812508,0.51411828337663,"index",0.2,2
2021,92128.5774495459,41736.795181615,203361.919523131,11.4309404612972,0.403988068335418,"index",0.2,2
2022,245251.034441344,106601.158366019,564234.674524161,12.4100375953243,0.425103698215151,"index",0.2,2
2023,101071.158302577,43314.8284904341,235840.228315356,11.5235800854025,0.432319051450959,"index",0.2,2
2024,48748.8232616122,21635.6079148696,109839.657787412,10.7944363379113,0.414467099078388,"index",0.2,2
2003,899946.23307455,456705.803817848,1773358.72602156,13.7100902994936,0.346075538932856,"index",0.2,3
2004,1397085.69538257,647161.405777765,3016014.89646444,14.1498989787934,0.392633729252456,"index",0.2,3
2005,440239.092131415,238809.396838183,811569.648459094,12.9950732495187,0.312073203575814,"index",0.2,3
2006,824084.496127846,445106.186589228,1525737.62670483,13.6220283474788,0.314271179524637,"index",0.2,3
2007,285380.3834543,151403.061235788,537914.904730292,12.5615782481458,0.323412784031559,"index",0.2,3
2008,260386.024125368,139999.319661649,484294.3645989,12.4699205170827,0.316601570211169,"index",0.2,3
